datetime,source,ch1_flow,ch2_flow,ch3_flow,ch4_flow,ch5_flow,ch6_flow,ch1_temp,ch2_temp,ch3_temp,ch4_temp,ch5_temp,ch6_temp
2018-11-01 00:00:00,historical_xlsx,12.20,10.10,8.90,6.80,17.40,20.10,10.60,13.80,13.60,13.60,17.10,20.00
2018-11-12 00:00:00,historical_xlsx,12.20,10.20,9.10,6.80,24.70,20.30,10.60,13.80,13.80,13.60,17.00,20.00
2018-11-14 00:00:00,historical_xlsx,12.20,10.20,8.90,6.90,24.90,20.10,10.60,13.90,13.70,13.60,17.00,20.00
2018-11-28 00:00:00,historical_xlsx,12.10,10.20,9.00,6.90,17.50,20.00,10.60,13.80,13.80,13.60,17.10,20.00
2018-12-05 00:00:00,historical_xlsx,12.10,10.10,8.90,7.00,24.70,20.50,10.60,13.90,13.60,13.50,17.00,20.10
2018-12-10 00:00:00,historical_xlsx,12.10,10.20,9.00,6.80,24.20,19.60,10.70,13.80,13.70,13.50,17.20,20.10
2018-12-11 00:00:00,historical_xlsx,12.20,10.20,8.80,6.90,24.80,20.20,10.70,13.80,13.80,13.50,17.00,19.90
2018-12-21 00:00:00,historical_xlsx,12.00,10.00,8.80,6.80,24.50,19.50,10.80,13.80,13.70,13.70,17.20,20.00
2019-01-03 00:00:00,historical_xlsx,12.10,10.00,9.00,6.90,24.70,20.50,10.60,13.80,13.50,13.60,17.00,19.90
2019-01-09 00:00:00,historical_xlsx,12.00,10.00,9.10,6.90,25.00,20.20,10.60,13.70,13.60,13.40,17.00,20.10
2019-01-14 00:00:00,historical_xlsx,12.00,10.10,8.80,6.90,24.20,20.10,10.80,13.80,13.70,13.40,17.00,20.10
2019-01-21 00:00:00,historical_xlsx,12.10,10.00,8.70,6.80,24.80,20.30,10.60,13.80,13.90,13.50,17.00,20.00
2019-01-25 00:00:00,historical_xlsx,12.10,10.00,8.80,6.80,24.70,20.30,10.60,13.70,13.80,13.60,17.00,20.00
2019-01-30 00:00:00,historical_xlsx,12.00,10.00,8.90,6.80,24.70,20.20,10.70,13.70,13.60,13.50,17.00,20.00
2019-02-05 00:00:00,historical_xlsx,12.00,10.10,8.90,6.70,24.30,20.40,10.60,13.50,13.90,13.60,17.00,20.00
2019-02-12 00:00:00,historical_xlsx,12.00,9.90,8.80,6.70,24.50,20.10,10.50,13.70,13.70,13.40,16.90,19.90
2019-02-14 00:00:00,historical_xlsx,12.20,9.90,8.80,6.60,24.70,19.90,10.70,13.70,13.80,13.50,17.00,20.00
2019-02-18 00:00:00,historical_xlsx,12.00,9.80,9.00,6.80,25.00,20.40,10.60,13.80,13.80,13.60,17.00,20.00
2019-02-21 00:00:00,historical_xlsx,12.00,9.90,8.70,6.70,24.40,20.30,10.50,13.80,14.00,13.50,17.00,20.00
2019-02-26 00:00:00,historical_xlsx,12.30,10.00,9.00,6.70,24.60,20.40,10.60,13.60,13.80,13.40,17.00,20.00
2019-03-04 00:00:00,historical_xlsx,11.80,9.80,8.70,6.70,24.90,20.20,10.50,13.60,13.60,13.40,17.00,20.00
2019-03-26 00:00:00,historical_xlsx,9.80,9.30,9.30,11.60,24.30,20.30,10.40,13.70,13.70,8.80,17.00,20.00
2019-03-28 00:00:00,historical_xlsx,9.80,9.20,8.70,11.60,24.40,20.40,10.70,13.70,14.10,8.80,16.90,20.10
2019-04-11 00:00:00,historical_xlsx,9.60,8.80,9.10,11.70,23.70,20.00,10.50,13.70,13.80,8.90,17.10,20.00
2019-04-24 00:00:00,historical_xlsx,9.60,8.80,9.10,11.90,17.30,20.30,10.50,13.60,13.80,8.70,16.90,19.90
2019-04-29 00:00:00,historical_xlsx,9.40,8.80,9.10,11.80,24.70,20.30,10.40,13.70,13.90,8.90,17.00,20.00
2019-05-14 00:00:00,historical_xlsx,9.20,8.60,9.00,11.70,24.30,20.30,10.60,13.70,13.80,8.80,17.00,20.00
2019-05-20 00:00:00,historical_xlsx,9.10,8.50,8.80,11.60,24.30,19.90,10.60,13.60,14.10,8.90,17.00,20.00
2019-05-22 00:00:00,historical_xlsx,9.00,8.20,8.90,11.80,24.60,20.10,10.60,13.60,13.80,9.00,17.00,20.00
2019-05-27 00:00:00,historical_xlsx,8.90,7.90,8.80,11.70,24.20,20.40,10.50,13.70,14.00,8.90,17.00,20.00
2019-06-10 00:00:00,historical_xlsx,8.80,7.80,8.50,11.60,24.50,20.20,10.50,13.60,14.00,8.90,17.00,20.00
2019-06-14 00:00:00,historical_xlsx,8.70,7.70,8.50,11.50,24.70,20.00,10.60,13.70,14.20,9.00,17.00,20.00
2019-06-17 00:00:00,historical_xlsx,8.70,7.50,8.30,11.60,24.50,20.30,10.50,13.40,14.10,9.10,17.00,20.00
2019-06-19 00:00:00,historical_xlsx,8.50,7.20,8.40,11.60,24.80,20.30,10.50,13.50,14.00,8.90,17.00,20.00
2019-06-21 00:00:00,historical_xlsx,8.40,7.20,8.20,11.50,24.10,20.10,10.40,13.50,13.90,9.00,17.10,19.90
2019-06-24 00:00:00,historical_xlsx,8.40,7.10,8.30,11.60,24.20,19.80,10.70,13.40,14.10,8.90,17.00,20.00
2019-06-26 00:00:00,historical_xlsx,8.30,6.90,8.10,11.50,24.60,19.70,10.60,13.30,14.00,8.90,17.00,20.10
2019-06-28 00:00:00,historical_xlsx,8.10,6.90,8.00,11.30,24.60,20.00,10.40,13.40,13.90,9.00,17.00,20.00
2019-07-01 00:00:00,historical_xlsx,8.20,6.70,7.90,11.40,24.50,20.20,10.60,13.40,13.80,8.90,17.00,19.90
2019-07-03 00:00:00,historical_xlsx,8.00,6.60,7.70,11.20,24.70,20.40,10.40,13.30,14.10,8.90,17.00,20.00
2019-07-30 00:00:00,historical_xlsx,7.90,6.30,7.60,11.00,24.40,20.30,10.40,13.20,13.60,9.10,17.00,20.10
2019-08-01 00:00:00,historical_xlsx,7.90,6.30,7.60,11.00,24.30,20.40,10.20,13.30,13.90,9.10,16.90,20.00
2019-08-06 00:00:00,historical_xlsx,7.90,6.30,7.50,10.80,24.60,20.00,10.40,13.20,14.00,9.10,17.00,20.00
2019-08-07 00:00:00,historical_xlsx,7.90,6.20,7.50,10.80,24.60,19.90,10.20,13.20,13.70,9.10,17.00,19.90
2019-08-12 00:00:00,historical_xlsx,7.70,5.90,7.20,10.70,24.40,19.70,10.10,13.10,13.80,8.80,17.00,20.10
2019-08-15 00:00:00,historical_xlsx,7.60,6.00,7.00,10.70,22.40,20.30,10.30,13.20,13.50,8.90,17.00,20.00
2019-08-16 00:00:00,historical_xlsx,7.50,5.80,7.20,10.50,24.60,20.10,10.10,13.10,13.60,9.00,17.00,19.90
2019-08-20 00:00:00,historical_xlsx,7.60,5.80,7.10,10.40,18.60,20.00,10.30,13.20,13.70,8.90,16.90,20.00
2019-08-21 00:00:00,historical_xlsx,7.50,5.80,7.00,10.40,24.20,19.60,10.30,13.10,13.70,9.10,17.10,20.00
2019-08-23 00:00:00,historical_xlsx,7.40,5.60,6.90,10.40,24.40,19.60,10.20,13.00,13.50,8.80,17.00,20.00
2019-08-26 00:00:00,historical_xlsx,7.30,5.50,6.70,10.40,24.50,20.30,10.10,13.00,13.90,8.90,17.00,20.10
2019-08-28 00:00:00,historical_xlsx,7.20,5.40,6.80,10.00,24.50,20.30,10.10,13.00,13.90,9.10,17.00,20.00
2019-08-30 00:00:00,historical_xlsx,7.20,5.30,6.70,10.00,24.60,20.10,10.30,13.00,13.80,8.90,17.00,19.90
2019-09-02 00:00:00,historical_xlsx,7.30,5.40,6.50,9.90,17.40,20.10,10.20,13.00,13.90,8.90,17.00,20.00
2019-09-03 00:00:00,historical_xlsx,7.10,5.30,6.60,9.70,24.30,20.00,10.20,12.90,13.50,8.80,17.00,20.00
2019-09-12 00:00:00,historical_xlsx,7.00,5.20,6.60,9.70,24.50,20.20,10.30,12.80,13.70,8.90,17.00,20.00
2019-09-16 00:00:00,historical_xlsx,7.00,5.20,6.60,9.60,24.40,20.30,10.00,12.80,13.80,9.00,17.00,20.00
2019-09-18 00:00:00,historical_xlsx,7.00,5.10,6.60,9.40,24.20,20.00,10.20,12.80,13.50,8.60,17.00,20.00
2019-09-20 00:00:00,historical_xlsx,7.00,5.00,6.20,9.20,24.40,19.60,10.10,12.60,13.50,8.80,17.00,19.90
2019-09-23 00:00:00,historical_xlsx,6.80,4.90,6.40,9.20,24.40,19.90,10.10,12.50,13.40,8.70,17.00,20.00
2019-09-25 00:00:00,historical_xlsx,6.70,4.90,6.20,9.00,18.50,20.00,10.20,12.60,13.60,8.60,17.00,19.90
2019-09-27 00:00:00,historical_xlsx,6.70,4.80,6.20,8.70,24.20,20.20,10.00,12.60,13.40,8.80,17.00,20.10
2019-10-01 00:00:00,historical_xlsx,6.60,4.80,6.20,8.60,24.10,19.90,10.00,12.60,13.60,8.70,17.00,20.00
2019-10-04 00:00:00,historical_xlsx,6.40,4.60,5.90,8.30,23.90,19.70,9.90,12.50,13.50,8.50,17.00,20.00
2019-10-08 00:00:00,historical_xlsx,6.00,4.00,5.20,7.20,16.90,20.00,9.90,12.10,13.40,8.20,17.10,20.00
2019-10-09 00:00:00,historical_xlsx,6.00,3.90,5.20,7.10,24.40,20.20,9.80,12.10,13.00,8.40,17.00,20.00
2019-10-15 00:00:00,historical_xlsx,5.80,3.90,5.20,6.90,24.30,20.00,9.80,12.10,13.60,8.30,17.00,20.00
2019-10-17 00:00:00,historical_xlsx,5.90,3.90,5.20,6.80,24.40,20.20,9.80,12.00,13.30,8.20,17.00,20.10
2019-10-21 00:00:00,historical_xlsx,5.80,3.90,5.00,6.70,24.50,19.80,9.80,12.00,13.30,8.20,17.20,20.00
2019-10-23 00:00:00,historical_xlsx,5.70,3.80,5.00,6.50,24.50,19.80,10.00,12.10,13.30,8.00,17.30,20.10
2019-10-31 00:00:00,historical_xlsx,5.60,3.70,4.90,6.10,24.10,20.00,10.00,11.90,13.30,7.80,17.20,19.90
2019-11-07 00:00:00,historical_xlsx,5.60,3.70,5.00,6.00,24.10,19.70,9.80,11.90,13.50,7.80,17.00,20.00
2019-11-12 00:00:00,historical_xlsx,5.50,3.60,4.90,5.90,24.30,20.20,10.00,11.80,13.10,7.70,16.90,20.10
2019-11-14 00:00:00,historical_xlsx,5.40,3.60,4.90,5.50,24.50,20.10,9.80,11.70,13.20,7.40,17.00,20.10
2019-11-18 00:00:00,historical_xlsx,5.40,3.60,4.90,5.50,24.20,19.90,10.00,11.90,13.40,7.50,17.20,19.90
2019-11-21 00:00:00,historical_xlsx,5.30,3.60,4.80,5.20,24.50,19.70,9.80,11.80,13.40,7.30,17.00,19.90
2019-11-22 00:00:00,historical_xlsx,5.40,3.50,4.50,5.20,24.30,19.70,9.80,11.90,13.30,7.00,17.00,19.90
2019-11-26 00:00:00,historical_xlsx,5.30,3.40,4.70,5.20,24.00,20.00,9.80,11.90,13.10,7.30,16.90,20.00
2019-12-09 00:00:00,historical_xlsx,5.10,3.40,4.60,4.70,24.30,19.90,9.90,11.60,13.30,6.70,17.00,20.00
2020-01-24 00:00:00,historical_xlsx,5.00,3.30,4.50,4.20,24.40,20.10,9.70,11.50,13.20,6.10,16.90,19.90
2020-02-14 00:00:00,historical_xlsx,4.80,3.10,4.50,4.00,24.20,20.10,9.70,11.40,13.10,6.00,17.00,20.10
2020-02-17 00:00:00,historical_xlsx,4.90,3.20,4.60,4.00,24.20,20.10,9.50,11.30,13.10,5.70,17.30,20.00
2020-03-30 00:00:00,historical_xlsx,4.50,3.00,4.40,3.20,24.50,19.90,9.80,11.10,12.90,4.00,17.00,20.10
2020-04-01 00:00:00,historical_xlsx,4.50,2.90,4.40,3.10,24.60,19.90,9.60,11.10,13.20,3.90,17.00,20.00
2020-05-19 00:00:00,historical_xlsx,4.40,3.30,4.80,3.50,,,9.70,11.00,13.00,3.90,,
2020-05-20 00:00:00,historical_xlsx,4.30,3.40,4.80,3.50,,,9.80,11.20,13.10,3.90,,
2020-05-21 00:00:00,historical_xlsx,4.10,3.40,4.80,3.40,,19.60,9.70,11.20,12.90,4.10,,20.00
2020-05-22 00:00:00,historical_xlsx,,3.40,4.80,3.50,,,,11.10,13.10,3.90,,
2020-05-25 00:00:00,historical_xlsx,,3.30,4.80,3.30,,,,11.00,12.90,4.00,,
2020-05-26 00:00:00,historical_xlsx,4.20,3.30,4.80,3.30,,,9.80,11.10,13.10,4.00,,
2020-05-27 00:00:00,historical_xlsx,4.10,3.30,4.80,3.40,,20.20,9.80,11.00,13.00,3.90,,20.00
2020-05-29 00:00:00,historical_xlsx,4.00,3.30,4.80,3.30,,19.90,9.60,11.20,13.20,4.10,,20.10
2020-06-01 00:00:00,historical_xlsx,3.90,3.40,4.80,3.40,23.30,19.80,9.20,11.50,13.10,4.70,17.00,19.90
2020-06-02 00:00:00,historical_xlsx,3.80,3.30,4.80,3.30,24.40,19.60,9.30,11.50,13.10,4.60,16.90,20.00
2020-06-03 00:00:00,historical_xlsx,3.80,3.40,4.80,3.40,24.40,19.40,9.20,11.60,13.30,4.70,17.00,20.00
2020-06-04 00:00:00,historical_xlsx,3.70,3.40,4.80,3.40,24.50,20.00,9.00,11.50,13.30,4.50,17.00,20.00
2020-06-05 00:00:00,historical_xlsx,3.60,3.40,4.80,3.30,,,9.00,11.60,13.10,4.40,,
2020-06-09 00:00:00,historical_xlsx,3.60,3.30,4.80,3.30,17.10,20.00,9.30,11.40,13.10,4.50,17.00,20.00
2020-06-12 00:00:00,historical_xlsx,3.60,3.40,4.80,3.40,24.30,19.60,9.00,11.60,13.20,4.80,17.10,19.90
2020-06-15 00:00:00,historical_xlsx,3.50,3.30,4.80,3.40,17.10,19.40,9.00,11.60,13.10,4.60,17.00,20.00
2020-06-18 00:00:00,historical_xlsx,3.50,3.40,4.80,3.40,24.60,20.10,8.90,11.60,13.20,4.50,17.00,20.00
2020-06-23 00:00:00,historical_xlsx,3.30,3.30,4.80,3.30,17.00,19.80,9.20,11.40,13.20,4.60,17.00,20.00
2020-06-26 00:00:00,historical_xlsx,3.30,3.20,4.80,3.40,16.90,19.80,9.00,11.40,13.10,4.50,17.00,20.10
2020-07-01 00:00:00,historical_xlsx,3.20,3.20,4.80,3.30,16.90,19.90,8.90,11.50,13.10,4.70,16.90,20.00
2020-07-14 00:00:00,historical_xlsx,3.20,3.20,4.80,3.30,24.00,20.10,9.10,11.60,13.20,4.60,17.00,20.10
2020-07-23 00:00:00,historical_xlsx,3.00,3.20,4.70,3.40,17.00,20.00,8.80,11.50,13.20,4.70,17.00,20.00
2020-07-30 00:00:00,historical_xlsx,2.90,3.20,4.70,3.30,17.00,20.00,9.10,11.40,13.10,4.70,17.00,19.90
2020-08-05 00:00:00,historical_xlsx,2.80,3.20,4.70,3.40,17.10,19.70,9.10,11.60,13.20,4.50,17.00,19.90
2020-08-13 00:00:00,historical_xlsx,2.80,3.20,4.70,3.20,17.00,19.60,9.10,11.60,13.30,4.70,17.00,19.90
2020-08-24 00:00:00,historical_xlsx,2.70,3.20,4.70,3.40,16.90,19.90,8.90,11.50,13.30,4.60,16.90,20.00
2020-08-26 00:00:00,historical_xlsx,2.70,3.20,4.70,3.30,21.20,20.00,8.00,11.40,13.10,4.50,17.00,20.00
2020-08-31 00:00:00,historical_xlsx,2.60,3.10,4.60,3.60,22.40,20.00,7.80,11.40,13.10,4.40,17.00,20.00
2020-09-03 00:00:00,historical_xlsx,2.50,3.20,4.60,3.20,17.00,20.00,7.80,11.40,13.20,4.40,17.00,20.00
2020-09-14 00:00:00,historical_xlsx,2.60,3.10,4.70,3.10,16.80,19.90,8.00,11.50,13.10,4.30,16.90,19.90
2020-09-21 00:00:00,historical_xlsx,2.50,3.10,4.70,3.10,17.00,19.80,7.70,11.30,12.90,4.40,17.00,20.00
2020-09-23 00:00:00,historical_xlsx,3.00,3.20,4.70,3.40,23.10,19.70,7.80,11.40,13.00,4.40,16.90,20.00
2020-09-24 00:00:00,historical_xlsx,2.80,3.10,4.60,3.00,16.90,19.60,7.70,11.40,13.10,4.40,16.90,20.00
2020-09-25 00:00:00,historical_xlsx,2.70,3.10,4.60,3.10,24.00,19.60,7.80,11.40,13.00,4.30,17.00,20.10
2020-09-29 00:00:00,historical_xlsx,2.70,3.10,4.70,3.00,24.30,19.80,7.80,11.40,13.10,4.40,17.00,20.00
2020-09-30 00:00:00,historical_xlsx,2.60,3.10,4.60,3.00,24.00,19.90,7.80,11.40,13.20,4.40,16.90,19.90
2020-10-01 00:00:00,historical_xlsx,2.50,3.10,4.60,3.10,24.00,19.90,7.80,11.40,13.20,4.40,17.00,20.00
2020-10-06 00:00:00,historical_xlsx,3.00,3.10,4.60,3.10,,19.70,7.80,11.40,13.20,4.40,,20.00
2020-10-07 00:00:00,historical_xlsx,3.10,3.10,4.60,3.10,23.90,20.00,7.80,11.40,13.10,4.30,17.00,19.90
2020-10-12 00:00:00,historical_xlsx,3.00,3.10,4.50,3.00,16.90,19.80,7.90,11.30,12.90,4.10,16.90,20.10
2020-10-13 00:00:00,historical_xlsx,3.00,3.10,4.60,3.00,24.30,20.00,8.10,11.40,13.20,4.20,17.00,20.00
2020-10-26 00:00:00,historical_xlsx,2.90,3.10,4.70,3.00,17.00,19.50,7.80,11.40,13.10,4.10,16.90,20.00
2020-11-02 00:00:00,historical_xlsx,2.80,3.10,4.60,2.90,17.10,20.00,7.80,11.40,13.00,4.20,17.10,19.90
2020-11-05 00:00:00,historical_xlsx,2.80,3.10,4.60,3.00,16.90,20.00,8.10,11.30,13.00,4.20,17.10,20.00
2020-11-10 00:00:00,historical_xlsx,2.80,3.00,4.60,2.90,16.80,19.90,8.20,11.30,13.00,4.20,16.90,20.00
2020-11-13 00:00:00,historical_xlsx,2.80,3.00,4.60,2.90,17.00,19.50,8.10,11.50,13.20,4.20,16.90,20.10
2020-11-26 00:00:00,historical_xlsx,2.80,3.10,4.60,2.90,17.10,19.70,7.90,11.30,13.10,4.50,16.90,19.90
2020-12-08 00:00:00,historical_xlsx,2.70,3.00,4.60,2.80,16.90,20.00,8.10,11.40,13.10,4.30,17.10,20.00
2020-12-10 00:00:00,historical_xlsx,2.80,3.10,4.60,2.80,24.10,19.90,7.70,11.30,12.80,3.70,17.00,20.10
2020-12-14 00:00:00,historical_xlsx,2.80,3.00,4.60,2.80,22.80,19.70,7.80,11.10,13.10,3.70,17.00,20.00
2020-12-18 00:00:00,historical_xlsx,2.70,3.00,4.60,2.80,24.10,19.80,7.90,11.20,12.80,3.80,17.00,19.90
2021-01-04 00:00:00,historical_xlsx,2.70,3.10,4.60,2.80,20.60,20.00,7.60,11.30,13.00,3.80,17.00,20.10
2021-01-06 00:00:00,historical_xlsx,2.60,3.00,4.60,2.60,24.40,19.80,7.70,11.20,12.90,3.50,17.00,19.90
2021-01-08 00:00:00,historical_xlsx,2.50,2.90,4.60,2.70,24.20,19.60,7.50,11.10,12.80,3.70,17.00,20.10
2021-01-12 00:00:00,historical_xlsx,2.70,3.00,4.60,2.60,20.90,19.70,7.50,11.10,12.80,3.50,17.00,20.10
2021-01-18 00:00:00,historical_xlsx,2.60,2.90,4.60,2.60,24.10,19.80,7.30,11.10,12.80,3.50,17.00,20.10
2021-01-20 00:00:00,historical_xlsx,2.50,2.90,4.50,2.60,24.00,20.00,7.50,11.10,12.80,3.40,17.00,20.00
2021-01-22 00:00:00,historical_xlsx,2.50,3.00,4.60,2.60,18.70,19.80,7.50,11.00,12.70,3.40,16.90,20.00
2021-02-03 00:00:00,historical_xlsx,2.40,2.90,4.60,2.60,24.10,19.90,7.40,11.10,12.70,3.40,17.00,20.00
2021-02-04 00:00:00,historical_xlsx,2.50,3.00,4.60,2.50,24.20,20.10,7.20,11.00,13.00,3.40,17.00,19.90
2021-02-09 00:00:00,historical_xlsx,2.50,2.90,4.60,2.50,24.10,19.70,7.30,11.10,13.10,3.30,17.00,20.10
2021-02-15 00:00:00,historical_xlsx,2.40,3.00,4.60,2.60,24.30,19.50,7.20,11.20,13.00,3.20,17.00,19.90
2021-02-19 00:00:00,historical_xlsx,2.40,3.00,4.60,2.50,24.20,19.90,7.20,11.10,12.80,3.50,17.00,19.90
2021-02-22 00:00:00,historical_xlsx,2.50,3.00,4.50,2.50,24.30,19.90,7.20,11.10,12.70,3.20,17.00,20.00
2021-02-26 00:00:00,historical_xlsx,2.40,2.90,4.60,2.40,24.00,19.70,7.10,11.10,13.10,3.30,17.10,20.10
2021-03-01 00:00:00,historical_xlsx,2.40,3.00,4.50,2.50,24.00,20.00,7.30,11.00,13.10,3.20,17.00,20.00
2021-03-03 00:00:00,historical_xlsx,2.40,3.00,4.60,2.40,23.60,19.70,7.10,11.10,13.00,3.10,17.00,20.10
2021-03-05 00:00:00,historical_xlsx,2.30,2.90,4.50,2.50,20.10,19.40,7.10,11.10,13.10,3.20,16.90,20.10
2021-03-11 00:00:00,historical_xlsx,2.40,3.00,4.60,2.40,24.00,19.80,7.20,11.10,12.90,3.10,17.00,20.00
2021-03-16 00:00:00,historical_xlsx,2.30,2.90,4.50,2.40,17.80,19.80,7.20,11.00,13.00,3.30,16.90,19.90
2021-03-18 00:00:00,historical_xlsx,2.20,3.10,4.50,2.40,24.20,19.70,7.00,11.10,13.20,3.10,17.00,19.90
2021-03-31 00:00:00,historical_xlsx,10.40,3.00,4.50,2.50,24.30,19.30,14.00,11.20,13.20,3.20,17.00,20.00
2021-04-06 00:00:00,historical_xlsx,10.10,2.90,4.50,2.40,24.20,19.90,13.90,11.10,13.20,3.10,17.00,20.00
2021-04-13 00:00:00,historical_xlsx,10.20,2.90,4.50,2.50,24.20,20.00,14.00,11.10,13.10,3.10,17.00,20.10
2021-04-23 00:00:00,historical_xlsx,10.20,2.90,4.50,2.40,24.10,19.90,14.00,11.10,13.10,3.20,17.30,20.10
2021-04-26 00:00:00,historical_xlsx,10.60,2.90,4.60,2.40,24.10,20.10,13.90,11.10,13.00,3.20,17.00,20.00
2021-04-29 00:00:00,historical_xlsx,10.30,2.90,4.50,2.30,23.70,19.70,13.90,11.10,13.00,3.00,17.00,19.90
